user_id,partner_id,signup_days,age_group,kyc_status,uses_payments,uses_lending,uses_investing,uses_insurance,product_count,logins_30d,txn_count_30d,txn_volume_30d,support_tickets_30d,feature_clicks_30d,days_since_last_login,days_since_last_txn,recency,frequency,monetary,lifecycle_stage,churned,days_to_churn
U009285,PAY_CORP,479,25-34,pending,1,1,1,1,4,39,45,278.65,3,25,10,24,24,45,278.65,Champion,0,325
U009286,WALLET_GO,328,25-34,pending,0,0,0,0,0,5,55,3091.23,3,12,16,110,110,55,3091.23,Active,0,539
U009287,INVEST_X,527,35-44,verified,0,0,0,0,0,35,3,545.4,0,13,69,51,51,3,545.4,Churned,0,698
U009288,LEND_NOW,180,45-54,verified,1,0,0,0,1,31,17,471.59,4,58,26,97,97,17,471.59,Champion,0,417
U009289,PAY_CORP,130,18-24,pending,1,0,0,0,1,27,58,1830.47,5,66,37,89,89,58,1830.47,Dormant,0,620
U009290,LEND_NOW,181,35-44,verified,1,1,0,0,2,35,22,4173.78,4,53,16,34,34,22,4173.78,Champion,0,302
U009291,WALLET_GO,666,18-24,verified,1,0,0,0,1,43,43,3664.02,2,81,45,119,119,43,3664.02,Dormant,0,480
U009292,WALLET_GO,82,25-34,verified,1,0,1,1,3,9,19,1700.76,2,47,87,85,85,19,1700.76,Churned,0,331
U009293,PAY_CORP,227,25-34,verified,1,1,0,0,2,8,15,7311.73,5,109,62,102,102,15,7311.73,Churned,1,48
U009294,PAY_CORP,266,35-44,failed,1,1,1,0,3,40,4,781.04,3,66,4,58,58,4,781.04,Active,0,644
U009295,LEND_NOW,607,35-44,verified,1,1,0,0,2,0,57,619.04,2,73,69,116,116,57,619.04,Churned,0,199
U009296,PAY_CORP,277,35-44,verified,1,0,0,1,2,31,4,832.89,5,87,5,95,95,4,832.89,Active,0,487
U009297,INSURE_IT,646,45-54,failed,1,0,1,0,2,11,29,10482.23,2,46,86,35,35,29,10482.23,Churned,1,67
U009298,INVEST_X,711,25-34,verified,1,0,0,0,1,18,13,7806.64,5,101,51,108,108,13,7806.64,Dormant,1,171
U009299,PAY_CORP,479,45-54,verified,1,1,0,1,3,13,32,2706.61,0,109,65,83,83,32,2706.61,Churned,0,252
U009300,WALLET_GO,266,35-44,verified,1,0,0,0,1,19,36,255.41,3,39,23,10,10,36,255.41,Champion,0,332
U009301,LEND_NOW,442,18-24,failed,1,0,0,1,2,7,14,2010.45,0,55,87,94,94,14,2010.45,Churned,0,654
U009302,PAY_CORP,491,25-34,failed,0,0,1,1,2,22,15,2657.42,4,22,79,32,32,15,2657.42,Churned,0,274
U009303,INVEST_X,105,18-24,verified,0,0,0,1,1,24,59,2402.22,4,20,1,29,29,59,2402.22,Champion,0,310
U009304,PAY_CORP,604,18-24,pending,1,0,1,1,3,10,29,1473.76,2,12,81,66,66,29,1473.76,Churned,0,630
U009305,LEND_NOW,330,25-34,pending,0,1,0,0,1,4,18,7253.13,0,115,53,75,75,18,7253.13,Dormant,0,462
U009306,WALLET_GO,613,25-34,verified,1,0,0,0,1,12,30,3131.11,4,52,80,117,117,30,3131.11,Churned,0,483
U009307,INSURE_IT,452,55+,verified,1,0,0,1,2,27,38,8203.08,5,55,6,17,17,38,8203.08,Champion,0,419
U009308,LEND_NOW,623,45-54,pending,1,0,0,0,1,2,4,2920.07,4,26,16,7,7,4,2920.07,At-Risk,0,530
U009309,INVEST_X,86,35-44,verified,0,1,0,0,1,5,35,2164.19,5,42,87,113,113,35,2164.19,Churned,0,188
U009310,PAY_CORP,59,35-44,verified,1,0,0,0,1,27,30,2731.21,2,102,31,0,0,30,2731.21,Dormant,1,131
U009311,INVEST_X,106,55+,verified,0,1,0,0,1,17,42,8772.89,1,101,38,113,113,42,8772.89,Dormant,0,716
U009312,PAY_CORP,633,25-34,verified,1,0,1,1,3,3,49,2263.03,0,17,49,16,16,49,2263.03,Dormant,0,571
U009313,INVEST_X,715,35-44,verified,0,0,0,1,1,20,4,627.57,4,115,35,18,18,4,627.57,Dormant,0,692
U009314,PAY_CORP,719,35-44,verified,1,1,0,0,2,37,2,1191.56,5,93,53,28,28,2,1191.56,Dormant,0,276
U009315,INSURE_IT,259,55+,verified,1,1,0,0,2,7,29,1762.35,5,34,61,83,83,29,1762.35,Churned,1,6
U009316,WALLET_GO,212,45-54,failed,0,0,0,1,1,33,33,105.67,0,112,67,102,102,33,105.67,Churned,0,410
U009317,LEND_NOW,271,18-24,verified,1,1,1,0,3,43,13,2964.87,0,29,72,117,117,13,2964.87,Churned,0,486
U009318,WALLET_GO,593,35-44,verified,1,0,0,1,2,24,15,3864.18,0,112,8,27,27,15,3864.18,Champion,0,470
U009319,PAY_CORP,203,25-34,verified,1,0,0,0,1,4,7,36.5,4,73,7,8,8,7,36.5,Active,0,638
U009320,WALLET_GO,407,25-34,verified,0,0,0,1,1,43,48,2948.83,3,86,56,44,44,48,2948.83,Dormant,0,333
U009321,PAY_CORP,475,35-44,pending,1,0,0,0,1,8,31,2779.63,5,71,51,94,94,31,2779.63,Dormant,0,710
U009322,PAY_CORP,279,35-44,verified,1,0,0,0,1,35,46,79.56,5,111,44,46,46,46,79.56,Dormant,0,463
U009323,INVEST_X,356,18-24,verified,1,0,1,1,3,17,27,1689.05,2,95,81,60,60,27,1689.05,Churned,0,653
U009324,LEND_NOW,488,25-34,verified,1,0,1,0,2,38,12,13163.11,5,37,84,17,17,12,13163.11,Churned,0,653
U009325,INVEST_X,575,35-44,pending,1,1,0,0,2,36,27,4414.1,4,113,59,40,40,27,4414.1,Dormant,0,208
U009326,INVEST_X,160,18-24,pending,1,0,0,0,1,19,1,1956.51,5,84,26,16,16,1,1956.51,Active,0,422
U009327,PAY_CORP,383,45-54,verified,0,0,0,0,0,24,22,1167.1,1,1,15,42,42,22,1167.1,Champion,0,406
U009328,PAY_CORP,136,25-34,pending,1,0,0,0,1,5,46,3495.95,3,82,69,18,18,46,3495.95,Churned,0,438
U009329,INVEST_X,40,35-44,pending,0,0,0,0,0,16,18,3172.35,3,35,28,43,43,18,3172.35,Champion,0,638
U009330,INVEST_X,475,18-24,pending,1,0,0,1,2,39,58,2863.61,5,20,85,17,17,58,2863.61,Churned,0,228
U009331,PAY_CORP,363,55+,failed,1,0,1,0,2,21,1,142.73,3,12,8,22,22,1,142.73,Active,0,551
U009332,LEND_NOW,208,55+,pending,0,0,0,0,0,13,15,1469.09,2,35,11,97,97,15,1469.09,Active,0,409
U009333,INVEST_X,68,25-34,verified,1,1,0,0,2,38,35,2418.09,0,39,31,3,3,35,2418.09,Dormant,0,482
U009334,INVEST_X,682,35-44,verified,1,0,1,0,2,30,17,301.4,5,71,36,73,73,17,301.4,Dormant,0,588
U009335,WALLET_GO,600,45-54,pending,0,1,1,0,2,19,54,2134.85,5,29,52,65,65,54,2134.85,Dormant,0,486
U009336,LEND_NOW,675,18-24,pending,1,1,0,0,2,6,4,5965.59,5,94,8,18,18,4,5965.59,Active,0,679
U009337,INVEST_X,108,35-44,verified,1,1,1,1,4,10,29,1031.11,5,85,48,59,59,29,1031.11,Dormant,0,647
U009338,INVEST_X,39,45-54,verified,1,0,0,0,1,17,19,1371.02,5,27,22,9,9,19,1371.02,Champion,0,427
U009339,LEND_NOW,179,35-44,verified,1,0,1,1,3,9,17,12943.93,5,98,48,85,85,17,12943.93,Dormant,1,46
U009340,PAY_CORP,99,55+,verified,1,0,1,0,2,12,3,4618.46,5,54,7,88,88,3,4618.46,Active,0,589
U009341,PAY_CORP,347,18-24,verified,1,0,0,0,1,37,18,8069.45,3,82,79,47,47,18,8069.45,Churned,0,671
U009342,WALLET_GO,475,55+,verified,1,1,0,0,2,31,2,32.75,4,9,40,28,28,2,32.75,Dormant,0,304
U009343,PAY_CORP,164,55+,verified,1,1,0,0,2,11,15,848.59,1,77,9,106,106,15,848.59,Active,0,352
U009344,INVEST_X,303,18-24,verified,1,1,1,0,3,24,50,2174.58,4,37,15,67,67,50,2174.58,Champion,0,581
U009345,INVEST_X,402,25-34,verified,1,1,0,0,2,24,26,2171.36,4,94,47,87,87,26,2171.36,Dormant,1,20
U009346,LEND_NOW,248,35-44,verified,1,0,0,0,1,38,15,707.73,2,17,32,1,1,15,707.73,Dormant,0,574
U009347,WALLET_GO,347,45-54,pending,0,0,0,0,0,31,3,4408.51,3,56,11,77,77,3,4408.51,Active,0,656
U009348,INVEST_X,437,18-24,verified,0,1,0,0,1,34,17,2395.97,2,74,66,5,5,17,2395.97,Churned,1,92
U009349,PAY_CORP,687,25-34,verified,1,0,0,0,1,6,14,25.92,5,17,11,57,57,14,25.92,Active,0,541
U009350,WALLET_GO,244,45-54,verified,1,0,0,0,1,19,27,7714.82,1,44,84,80,80,27,7714.82,Churned,0,238
U009351,LEND_NOW,90,25-34,verified,1,1,0,0,2,0,56,46.18,5,51,57,18,18,56,46.18,Dormant,0,182
U009352,LEND_NOW,629,35-44,verified,0,0,0,0,0,30,2,3899.86,4,97,54,9,9,2,3899.86,Dormant,0,346
U009353,WALLET_GO,427,35-44,verified,1,1,0,0,2,44,27,3162.22,1,38,5,6,6,27,3162.22,Champion,0,555
U009354,INVEST_X,355,55+,failed,1,1,1,0,3,30,27,2830.12,0,76,51,40,40,27,2830.12,Dormant,0,375
U009355,LEND_NOW,527,18-24,verified,1,0,0,0,1,36,2,411.87,3,8,22,84,84,2,411.87,Active,0,548
U009356,INSURE_IT,707,55+,verified,1,1,0,0,2,5,15,73.63,5,48,9,10,10,15,73.63,Active,1,66
U009357,INVEST_X,118,35-44,failed,0,1,0,0,1,42,0,22780.13,2,88,84,12,12,0,22780.13,Churned,1,129
U009358,INVEST_X,623,55+,pending,1,1,0,1,3,33,42,338.07,1,32,40,100,100,42,338.07,Dormant,0,311
U009359,PAY_CORP,469,18-24,verified,1,1,0,0,2,25,58,520.69,5,67,65,12,12,58,520.69,Churned,0,443
U009360,PAY_CORP,433,35-44,pending,1,0,1,1,3,18,3,181.41,3,12,40,67,67,3,181.41,Dormant,0,323
U009361,LEND_NOW,626,45-54,verified,0,1,1,0,2,10,46,1443.9,2,70,79,35,35,46,1443.9,Churned,0,202
U009362,INVEST_X,239,45-54,pending,1,1,0,1,3,39,31,3625.74,2,0,40,116,116,31,3625.74,Dormant,0,486
U009363,LEND_NOW,573,18-24,verified,1,0,1,1,3,23,15,1053.56,0,51,29,110,110,15,1053.56,Champion,0,314
U009364,WALLET_GO,423,25-34,verified,0,0,0,0,0,43,38,5039.71,5,97,88,94,94,38,5039.71,Churned,0,306
U009365,PAY_CORP,675,18-24,failed,0,0,0,0,0,34,19,2806.37,2,75,82,82,82,19,2806.37,Churned,1,105
U009366,WALLET_GO,352,18-24,pending,1,0,1,0,2,38,59,658.23,4,33,21,27,27,59,658.23,Champion,0,295
U009367,WALLET_GO,527,35-44,verified,1,0,1,1,3,26,45,9110.47,1,74,63,84,84,45,9110.47,Churned,0,230
U009368,WALLET_GO,373,55+,verified,0,1,0,0,1,22,15,1822.86,0,104,72,1,1,15,1822.86,Churned,0,180
U009369,WALLET_GO,301,35-44,pending,0,0,0,0,0,21,38,2303.33,0,33,5,91,91,38,2303.33,Champion,0,281
U009370,WALLET_GO,289,18-24,verified,1,0,0,0,1,2,55,733.99,3,21,88,106,106,55,733.99,Churned,1,74
U009371,PAY_CORP,665,25-34,verified,1,0,0,1,2,25,39,3663.4,5,15,56,94,94,39,3663.4,Dormant,1,58
U009372,INVEST_X,608,25-34,verified,1,1,0,0,2,19,39,2529.87,4,7,44,30,30,39,2529.87,Dormant,0,497
U009373,INSURE_IT,185,18-24,failed,1,0,0,0,1,10,22,374.0,4,53,2,119,119,22,374.0,Active,0,252
U009374,INVEST_X,627,45-54,verified,1,0,0,0,1,30,37,5961.7,3,102,35,84,84,37,5961.7,Dormant,1,108
U009375,PAY_CORP,432,25-34,verified,1,1,1,0,3,17,50,1411.18,0,85,44,10,10,50,1411.18,Dormant,0,285
U009376,INSURE_IT,101,18-24,verified,1,0,0,0,1,3,4,153.4,3,114,55,102,102,4,153.4,Dormant,1,49
U009377,PAY_CORP,558,35-44,verified,1,1,1,0,3,20,42,1911.86,2,73,7,12,12,42,1911.86,Champion,0,493
U009378,LEND_NOW,141,18-24,verified,0,1,0,0,1,11,12,2471.66,0,80,79,65,65,12,2471.66,Churned,1,169
U009379,PAY_CORP,631,25-34,verified,1,0,1,0,2,34,43,670.33,1,80,1,116,116,43,670.33,Champion,0,219
U009380,LEND_NOW,343,35-44,verified,1,0,1,0,2,12,30,910.02,4,36,53,90,90,30,910.02,Dormant,0,636
U009381,LEND_NOW,662,18-24,pending,0,0,0,1,1,23,11,832.14,4,61,79,56,56,11,832.14,Churned,0,390
U009382,LEND_NOW,363,35-44,verified,1,1,0,1,3,39,59,1400.96,1,56,69,2,2,59,1400.96,Churned,0,213
U009383,INSURE_IT,88,25-34,verified,1,1,1,0,3,20,18,2431.79,4,43,66,107,107,18,2431.79,Churned,0,618
U009384,LEND_NOW,559,35-44,verified,1,1,0,0,2,33,49,5880.54,5,101,18,74,74,49,5880.54,Champion,0,214
U009385,LEND_NOW,530,25-34,pending,1,1,0,0,2,42,21,216.05,0,15,21,64,64,21,216.05,Champion,0,431
U009386,WALLET_GO,238,25-34,verified,1,0,1,0,2,1,8,901.17,2,20,8,62,62,8,901.17,At-Risk,0,473
U009387,WALLET_GO,170,35-44,verified,0,1,0,1,2,9,18,3224.08,0,102,67,83,83,18,3224.08,Churned,0,203
U009388,PAY_CORP,626,18-24,verified,0,0,1,1,2,27,58,14047.48,0,5,88,107,107,58,14047.48,Churned,1,55
U009389,PAY_CORP,567,18-24,verified,1,0,0,0,1,36,12,1995.69,4,13,0,64,64,12,1995.69,Champion,0,511
U009390,INVEST_X,235,25-34,verified,1,0,1,0,2,5,49,6184.19,4,68,49,44,44,49,6184.19,Dormant,0,268
U009391,WALLET_GO,513,18-24,verified,1,1,0,0,2,0,40,1115.19,5,33,86,112,112,40,1115.19,Churned,1,110
U009392,INVEST_X,196,18-24,pending,0,1,1,0,2,27,25,2853.23,3,89,6,118,118,25,2853.23,Champion,0,530
U009393,PAY_CORP,155,55+,verified,1,1,1,0,3,17,38,5209.11,5,10,32,13,13,38,5209.11,Dormant,0,217
U009394,WALLET_GO,488,25-34,pending,1,1,0,1,3,2,34,950.33,4,101,56,96,96,34,950.33,Dormant,1,157
U009395,INVEST_X,604,35-44,failed,1,0,0,0,1,8,32,1138.22,0,70,62,10,10,32,1138.22,Churned,1,15
U009396,INVEST_X,663,25-34,pending,0,0,0,1,1,37,42,2902.79,2,8,52,44,44,42,2902.79,Dormant,1,116
U009397,WALLET_GO,348,18-24,verified,1,0,1,0,2,21,36,1957.62,2,118,33,106,106,36,1957.62,Dormant,0,272
U009398,WALLET_GO,128,45-54,verified,1,0,0,0,1,17,3,419.4,0,1,86,12,12,3,419.4,Churned,0,566
U009399,INVEST_X,405,35-44,verified,1,1,0,0,2,22,58,3734.77,0,28,48,21,21,58,3734.77,Dormant,0,397
U009400,INVEST_X,499,55+,verified,1,0,0,1,2,29,59,751.93,5,13,80,22,22,59,751.93,Churned,0,319
U009401,INVEST_X,700,18-24,verified,1,1,1,0,3,17,4,816.78,5,62,19,108,108,4,816.78,Active,0,382
U009402,INVEST_X,107,18-24,verified,1,0,0,0,1,11,0,3783.09,5,79,43,0,0,0,3783.09,Dormant,0,426
U009403,LEND_NOW,483,35-44,failed,1,0,0,1,2,2,40,631.3,2,111,82,0,0,40,631.3,Churned,1,33
U009404,WALLET_GO,383,25-34,pending,1,1,0,1,3,43,51,4850.58,2,15,54,15,15,51,4850.58,Dormant,0,258
U009405,INVEST_X,436,18-24,verified,1,0,1,0,2,10,48,6406.29,5,73,61,115,115,48,6406.29,Churned,0,370
U009406,LEND_NOW,93,25-34,pending,1,0,0,0,1,39,35,4883.24,1,80,60,24,24,35,4883.24,Churned,0,688
U009407,PAY_CORP,41,18-24,verified,1,0,0,0,1,11,26,2608.09,2,10,6,16,16,26,2608.09,Active,0,295
U009408,WALLET_GO,448,45-54,pending,1,1,0,0,2,33,54,1713.06,4,15,63,65,65,54,1713.06,Churned,0,572
U009409,INVEST_X,167,45-54,verified,1,0,0,0,1,20,18,2650.18,0,109,19,19,19,18,2650.18,Champion,0,387
U009410,LEND_NOW,453,35-44,verified,1,0,0,1,2,11,53,2148.68,1,75,44,83,83,53,2148.68,Dormant,0,387
U009411,LEND_NOW,48,25-34,verified,1,1,1,0,3,19,32,3494.39,2,43,7,25,25,32,3494.39,Champion,0,244
U009412,PAY_CORP,582,45-54,pending,1,1,0,0,2,30,32,122.54,5,96,28,22,22,32,122.54,Champion,0,571
U009413,INSURE_IT,259,35-44,pending,1,1,1,1,4,9,45,7977.65,5,115,12,96,96,45,7977.65,Active,0,658
U009414,WALLET_GO,341,45-54,failed,1,1,0,0,2,39,34,172.07,1,59,50,102,102,34,172.07,Dormant,0,398
U009415,INVEST_X,267,35-44,pending,1,0,0,0,1,27,51,2784.8,5,17,5,43,43,51,2784.8,Champion,0,599
U009416,LEND_NOW,318,55+,verified,0,0,0,0,0,11,52,843.16,3,52,63,16,16,52,843.16,Churned,1,156
U009417,WALLET_GO,395,25-34,verified,1,0,0,0,1,21,39,665.01,3,109,87,53,53,39,665.01,Churned,0,529
U009418,INVEST_X,475,35-44,verified,1,1,0,0,2,32,21,13357.85,1,9,53,24,24,21,13357.85,Dormant,0,718
U009419,INSURE_IT,505,45-54,verified,1,0,0,0,1,9,38,1260.46,1,112,59,41,41,38,1260.46,Dormant,1,145
U009420,PAY_CORP,713,45-54,verified,1,1,0,0,2,35,58,9849.2,3,8,65,61,61,58,9849.2,Churned,1,106
U009421,PAY_CORP,153,55+,verified,1,1,0,0,2,3,53,779.33,0,86,50,45,45,53,779.33,Dormant,1,111
U009422,INVEST_X,631,25-34,verified,1,0,0,0,1,34,52,459.34,2,75,7,26,26,52,459.34,Champion,0,327
U009423,PAY_CORP,445,35-44,pending,0,0,0,1,1,5,31,797.59,0,85,59,48,48,31,797.59,Dormant,0,447
U009424,INVEST_X,243,25-34,verified,1,0,0,1,2,35,57,1968.94,0,75,88,55,55,57,1968.94,Churned,1,31
U009425,WALLET_GO,662,35-44,verified,1,0,0,0,1,3,21,765.43,0,111,62,91,91,21,765.43,Churned,0,585
U009426,PAY_CORP,517,25-34,verified,1,0,0,0,1,35,44,2294.72,4,97,13,43,43,44,2294.72,Champion,0,279
U009427,LEND_NOW,157,25-34,verified,1,1,0,0,2,1,11,340.63,3,48,50,68,68,11,340.63,Dormant,0,227
U009428,INVEST_X,150,55+,verified,1,0,0,0,1,22,17,6169.77,4,17,81,13,13,17,6169.77,Churned,0,441
U009429,WALLET_GO,484,45-54,verified,1,1,0,0,2,4,8,2846.64,4,102,71,94,94,8,2846.64,Churned,0,653
U009430,LEND_NOW,533,25-34,pending,1,1,0,0,2,7,22,1461.23,0,67,43,48,48,22,1461.23,Dormant,0,265
U009431,PAY_CORP,61,18-24,verified,0,0,0,0,0,15,22,3483.17,1,79,52,68,68,22,3483.17,Dormant,1,9
U009432,INVEST_X,463,25-34,verified,1,1,0,0,2,40,14,7058.62,2,45,81,51,51,14,7058.62,Churned,0,582
U009433,LEND_NOW,396,18-24,pending,1,0,0,0,1,23,1,7515.42,5,39,12,6,6,1,7515.42,Active,0,519
U009434,WALLET_GO,698,18-24,pending,1,1,0,1,3,9,21,913.43,3,60,18,107,107,21,913.43,Active,0,609
U009435,INVEST_X,541,55+,verified,0,0,1,0,1,21,38,2196.1,2,2,12,103,103,38,2196.1,Champion,0,420
U009436,PAY_CORP,657,25-34,verified,1,0,0,0,1,2,51,2886.43,5,56,79,99,99,51,2886.43,Churned,0,331
U009437,WALLET_GO,53,18-24,verified,1,1,1,0,3,40,52,4301.75,3,90,7,25,25,52,4301.75,Champion,0,640
U009438,LEND_NOW,557,35-44,verified,1,0,1,0,2,37,22,3655.84,4,6,16,61,61,22,3655.84,Champion,0,287
U009439,PAY_CORP,260,18-24,verified,1,0,0,0,1,40,38,10000.66,3,57,17,31,31,38,10000.66,Champion,0,259
U009440,INVEST_X,411,25-34,verified,1,1,0,0,2,8,4,212.55,2,23,63,3,3,4,212.55,Churned,0,361
U009441,INSURE_IT,635,25-34,failed,1,1,0,0,2,8,58,5.59,4,96,3,49,49,58,5.59,Active,0,573
U009442,WALLET_GO,630,18-24,verified,1,1,0,0,2,4,18,2000.15,2,26,2,118,118,18,2000.15,Active,0,420
U009443,PAY_CORP,185,35-44,pending,1,1,0,0,2,39,55,3558.04,5,53,38,97,97,55,3558.04,Dormant,1,93
U009444,WALLET_GO,195,35-44,verified,1,1,0,1,3,26,26,9796.5,1,8,29,26,26,26,9796.5,Champion,0,703
U009445,PAY_CORP,528,25-34,verified,0,1,0,0,1,25,35,2199.05,5,12,17,34,34,35,2199.05,Champion,0,270
U009446,INVEST_X,635,45-54,pending,1,1,1,0,3,25,31,4421.99,0,65,86,26,26,31,4421.99,Churned,0,465
U009447,INVEST_X,452,55+,verified,1,0,1,0,2,33,7,589.54,3,67,55,3,3,7,589.54,Dormant,1,124
U009448,PAY_CORP,67,45-54,verified,1,1,1,0,3,41,18,4063.18,2,32,66,31,31,18,4063.18,Churned,0,320
U009449,LEND_NOW,142,55+,verified,1,1,0,0,2,35,11,3370.4,5,75,87,98,98,11,3370.4,Churned,1,40
U009450,INSURE_IT,547,55+,verified,0,0,0,1,1,11,41,8027.16,2,20,62,28,28,41,8027.16,Churned,1,52
U009451,PAY_CORP,541,45-54,verified,1,0,0,1,2,18,21,2628.92,2,54,25,64,64,21,2628.92,Champion,0,602
U009452,WALLET_GO,648,25-34,verified,1,0,0,0,1,44,50,1836.29,0,116,49,47,47,50,1836.29,Dormant,0,528
U009453,INVEST_X,397,18-24,verified,1,0,0,0,1,19,10,3814.83,0,19,7,20,20,10,3814.83,Champion,0,491
U009454,INVEST_X,325,35-44,verified,1,1,0,0,2,35,31,2481.52,3,98,64,110,110,31,2481.52,Churned,0,384
U009455,PAY_CORP,107,45-54,verified,1,0,1,1,3,33,24,2928.84,0,12,54,101,101,24,2928.84,Dormant,0,553
U009456,PAY_CORP,569,45-54,verified,1,0,0,0,1,43,3,6000.13,2,15,83,108,108,3,6000.13,Churned,0,715
U009457,PAY_CORP,685,35-44,verified,1,1,0,0,2,37,59,8284.46,5,33,27,105,105,59,8284.46,Champion,1,131
U009458,INVEST_X,61,45-54,verified,1,0,1,0,2,27,37,2377.26,1,24,5,109,109,37,2377.26,Champion,0,411
U009459,INSURE_IT,369,35-44,verified,1,0,1,0,2,19,59,5082.17,5,82,31,57,57,59,5082.17,Dormant,0,573
U009460,WALLET_GO,275,35-44,verified,1,0,0,0,1,1,4,6735.28,2,61,26,9,9,4,6735.28,At-Risk,0,713
U009461,PAY_CORP,544,18-24,failed,0,1,0,0,1,11,45,2521.86,5,58,89,101,101,45,2521.86,Churned,1,100
U009462,PAY_CORP,556,25-34,failed,1,0,1,0,2,20,46,6813.1,2,85,71,64,64,46,6813.1,Churned,0,707
U009463,PAY_CORP,180,18-24,pending,1,0,0,0,1,30,36,2952.07,4,62,31,45,45,36,2952.07,Dormant,1,91
U009464,INSURE_IT,686,18-24,verified,1,0,0,1,2,43,7,762.04,0,98,89,56,56,7,762.04,Churned,0,684
U009465,PAY_CORP,124,35-44,verified,1,0,1,0,2,35,51,1712.37,4,49,29,106,106,51,1712.37,Champion,0,710
U009466,PAY_CORP,569,18-24,verified,1,0,0,0,1,7,31,1004.36,2,109,65,118,118,31,1004.36,Churned,1,89
U009467,INVEST_X,541,55+,failed,1,0,0,0,1,34,57,2941.36,5,87,18,38,38,57,2941.36,Champion,0,447
U009468,INVEST_X,141,25-34,failed,1,0,1,0,2,41,3,3170.57,2,73,9,56,56,3,3170.57,Active,0,304
U009469,PAY_CORP,494,35-44,verified,1,0,0,0,1,17,50,2286.5,2,107,68,114,114,50,2286.5,Churned,0,450
U009470,INVEST_X,216,18-24,verified,1,0,0,0,1,10,19,2463.04,3,25,55,90,90,19,2463.04,Dormant,1,171
U009471,PAY_CORP,219,45-54,verified,1,0,1,0,2,8,39,604.59,3,63,53,89,89,39,604.59,Dormant,0,527
U009472,PAY_CORP,89,25-34,verified,1,1,0,0,2,5,27,1913.5,3,106,11,37,37,27,1913.5,Active,0,676
U009473,PAY_CORP,544,35-44,verified,0,0,1,1,2,22,29,2888.71,5,113,10,94,94,29,2888.71,Champion,0,361
U009474,LEND_NOW,587,35-44,verified,1,1,0,0,2,42,3,2866.22,4,1,68,64,64,3,2866.22,Churned,0,703
U009475,INSURE_IT,378,35-44,verified,0,1,0,0,1,12,22,2102.45,0,30,71,116,116,22,2102.45,Churned,0,485
U009476,INVEST_X,565,35-44,pending,1,0,0,0,1,2,2,2261.63,5,119,70,33,33,2,2261.63,Churned,0,239
U009477,WALLET_GO,270,45-54,pending,1,0,0,0,1,14,26,2479.58,3,83,75,86,86,26,2479.58,Churned,1,117
U009478,LEND_NOW,419,45-54,pending,1,1,0,0,2,2,53,359.06,0,70,12,58,58,53,359.06,At-Risk,0,575
U009479,WALLET_GO,572,25-34,verified,1,0,0,0,1,30,9,243.0,2,111,44,22,22,9,243.0,Dormant,1,164
U009480,INSURE_IT,327,55+,verified,0,1,0,0,1,4,3,3180.02,0,119,40,116,116,3,3180.02,Dormant,0,453
U009481,LEND_NOW,455,25-34,verified,1,0,1,0,2,14,15,247.16,3,115,13,106,106,15,247.16,Active,0,245
U009482,INSURE_IT,130,25-34,verified,1,0,1,0,2,33,20,656.82,3,96,85,8,8,20,656.82,Churned,0,372
U009483,INVEST_X,380,25-34,failed,1,1,1,0,3,36,45,2264.37,5,10,59,68,68,45,2264.37,Dormant,0,523
U009484,WALLET_GO,617,25-34,verified,1,0,1,0,2,0,7,2440.44,4,44,32,84,84,7,2440.44,Dormant,1,175
U009485,PAY_CORP,563,25-34,verified,1,1,0,0,2,17,38,1400.74,4,70,67,105,105,38,1400.74,Churned,0,619
U009486,INVEST_X,237,45-54,verified,1,1,1,0,3,14,8,5506.51,4,40,9,5,5,8,5506.51,Active,0,478
U009487,LEND_NOW,405,35-44,verified,1,0,0,0,1,7,18,7339.9,2,12,83,31,31,18,7339.9,Churned,0,505
U009488,INSURE_IT,457,55+,verified,1,1,0,1,3,10,22,9683.6,2,76,53,83,83,22,9683.6,Dormant,0,415
U009489,INSURE_IT,677,18-24,verified,1,0,1,0,2,20,30,1006.18,4,36,36,21,21,30,1006.18,Dormant,0,250
U009490,LEND_NOW,601,35-44,verified,1,0,0,1,2,35,9,13325.07,0,80,47,20,20,9,13325.07,Dormant,0,589
U009491,INSURE_IT,594,18-24,verified,1,0,0,1,2,15,22,7099.4,3,76,34,2,2,22,7099.4,Dormant,0,432
U009492,WALLET_GO,549,25-34,verified,1,1,1,1,4,14,18,6718.88,1,111,38,108,108,18,6718.88,Dormant,0,201
U009493,INVEST_X,277,25-34,verified,1,1,0,0,2,14,14,148.71,1,117,43,67,67,14,148.71,Dormant,1,100
U009494,PAY_CORP,290,35-44,pending,0,1,1,1,3,40,33,3330.95,5,58,19,62,62,33,3330.95,Champion,0,512
U009495,PAY_CORP,350,45-54,verified,1,1,0,0,2,8,6,757.83,2,105,54,9,9,6,757.83,Dormant,0,455
U009496,PAY_CORP,323,25-34,verified,1,0,1,0,2,34,59,1952.65,3,103,10,51,51,59,1952.65,Champion,0,285
U009497,PAY_CORP,690,25-34,verified,0,1,0,0,1,10,31,4402.78,0,47,43,73,73,31,4402.78,Dormant,0,365
U009498,INSURE_IT,633,25-34,verified,1,1,0,0,2,35,53,9716.95,1,29,75,110,110,53,9716.95,Churned,0,586
U009499,PAY_CORP,647,25-34,verified,1,0,0,0,1,33,37,3088.4,2,39,64,51,51,37,3088.4,Churned,0,701
